Date,Open,High,Low,Close,Volume
2/24/2021 16:00:00,115.86,116.34,115.79,116.28,7133845
2/25/2021 16:00:00,115.61,115.72,114.1,114.73,35760892
2/26/2021 16:00:00,115.14,115.81,114.71,115.76,28188447
3/1/2021 16:00:00,115.47,115.69,115.25,115.56,9616518
3/2/2021 16:00:00,115.46,115.78,115.41,115.77,6270980
3/3/2021 16:00:00,115.22,115.24,114.93,115.15,8377310
3/4/2021 16:00:00,115.14,115.27,114.41,114.58,12327872
3/5/2021 16:00:00,114.12,114.57,114.02,114.42,8634646
3/8/2021 16:00:00,114.15,114.18,113.93,113.97,7416384
3/9/2021 16:00:00,114.47,114.61,114.29,114.51,7035036
3/10/2021 16:00:00,114.51,114.86,114.45,114.75,5683125
3/11/2021 16:00:00,114.74,114.87,114.54,114.71,7576486
3/12/2021 16:00:00,113.98,113.99,113.76,113.88,7332703
3/15/2021 16:00:00,113.95,114.13,113.92,114.02,4465502
3/16/2021 16:00:00,114.15,114.24,113.87,114,5479507
3/17/2021 16:00:00,113.57,114.05,113.36,113.81,8975911
3/18/2021 16:00:00,112.9,113.23,112.79,113.1,8281398
3/19/2021 16:00:00,112.86,113.2,112.83,113.03,8748137
3/22/2021 16:00:00,113.32,113.46,113.23,113.4,4679826
3/23/2021 16:00:00,113.65,113.98,113.57,113.96,7544012
3/24/2021 16:00:00,113.73,114.13,113.7,114.11,14634872
3/25/2021 16:00:00,114.17,114.24,113.79,113.96,10573821
3/26/2021 16:00:00,113.65,113.89,113.57,113.58,6409729
3/29/2021 16:00:00,113.68,113.69,113.09,113.19,6298024
3/30/2021 16:00:00,112.88,113.16,112.78,113.09,5784914
3/31/2021 16:00:00,113.06,113.19,112.79,112.93,8619995
4/1/2021 16:00:00,113.21,113.42,113.13,113.36,8535311
4/5/2021 16:00:00,112.97,113.13,112.8,113.04,9944534
4/6/2021 16:00:00,113.28,113.61,113.24,113.59,8765168
4/7/2021 16:00:00,113.57,113.8,113.48,113.52,6316843
4/8/2021 16:00:00,113.72,113.92,113.7,113.91,6334848
4/9/2021 16:00:00,113.54,113.82,113.44,113.61,5887437
4/12/2021 16:00:00,113.52,113.57,113.42,113.54,5465972
4/13/2021 16:00:00,113.57,114.01,113.54,114.01,7663913
4/14/2021 16:00:00,113.82,113.91,113.72,113.87,4876940
4/15/2021 16:00:00,114.23,114.77,114.23,114.6,9958454
4/16/2021 16:00:00,114.26,114.47,114.23,114.29,7334909
4/19/2021 16:00:00,114.1,114.36,114.04,114.17,5738590
4/20/2021 16:00:00,114.14,114.59,114.14,114.51,6468328
4/21/2021 16:00:00,114.5,114.63,114.34,114.57,7976519
4/22/2021 16:00:00,114.56,114.69,114.29,114.66,7681357
4/23/2021 16:00:00,114.64,114.65,114.33,114.51,5510142
4/26/2021 16:00:00,114.46,114.55,114.39,114.39,7145282
4/27/2021 16:00:00,114.23,114.33,113.94,113.94,7720506
4/28/2021 16:00:00,113.95,114.11,113.66,114.09,8692915
4/29/2021 16:00:00,113.55,113.9,113.44,113.89,5547845
4/30/2021 16:00:00,113.94,114.03,113.77,113.99,5160017
5/3/2021 16:00:00,113.96,114.35,113.92,114.11,8593296
5/4/2021 16:00:00,114.34,114.56,114.2,114.26,11171036
5/5/2021 16:00:00,114.14,114.43,114.14,114.4,6810046
5/6/2021 16:00:00,114.32,114.58,114.3,114.45,6546203
5/7/2021 16:00:00,114.72,114.95,114.39,114.49,10657714
5/10/2021 16:00:00,114.54,114.63,114.21,114.26,5906790
5/11/2021 16:00:00,114.09,114.17,114.02,114.07,6591325
5/12/2021 16:00:00,113.65,113.73,113.47,113.52,14510084
5/13/2021 16:00:00,113.66,113.94,113.59,113.9,8242729
5/14/2021 16:00:00,114.07,114.19,113.95,114.15,7943181
5/17/2021 16:00:00,114.07,114.12,113.99,114.04,6711083
5/18/2021 16:00:00,114.03,114.09,113.92,114.04,4319572
5/19/2021 16:00:00,114.02,114.25,113.6,113.7,13156479
5/20/2021 16:00:00,113.9,114.18,113.87,114.17,8412730
5/21/2021 16:00:00,114.28,114.31,114.08,114.21,6648700
5/24/2021 16:00:00,114.27,114.43,114.22,114.32,4825983
5/25/2021 16:00:00,114.44,114.76,114.44,114.74,5748228
5/26/2021 16:00:00,114.66,114.81,114.56,114.61,4501561
5/27/2021 16:00:00,114.36,114.41,114.2,114.41,5998122
5/28/2021 16:00:00,114.36,114.64,114.36,114.4,5575688
6/1/2021 16:00:00,114.19,114.32,114.05,114.3,9498089
6/2/2021 16:00:00,114.42,114.51,114.37,114.43,4269904
6/3/2021 16:00:00,114.33,114.33,114.09,114.14,3591204
6/4/2021 16:00:00,114.43,114.78,114.41,114.77,6326118
6/7/2021 16:00:00,114.63,114.72,114.6,114.68,3068480
6/8/2021 16:00:00,115.04,115.07,114.96,115.01,4760524
6/9/2021 16:00:00,115.42,115.55,115.22,115.37,5679344
6/10/2021 16:00:00,115.12,115.79,115.07,115.78,6494799
6/11/2021 16:00:00,115.7,115.72,115.51,115.61,3914239
6/14/2021 16:00:00,115.49,115.5,115.2,115.25,3730876
6/15/2021 16:00:00,115.19,115.29,115.13,115.27,4212729
6/16/2021 16:00:00,115.32,115.38,114.31,114.48,13529115
6/17/2021 16:00:00,114.66,115.26,114.58,114.89,8838138
6/18/2021 16:00:00,115.04,115.58,114.81,115.54,13434961
6/21/2021 16:00:00,115.26,115.35,115.08,115.17,6460007
6/22/2021 16:00:00,115.04,115.41,115.01,115.38,5459704
6/23/2021 16:00:00,115.25,115.37,115.1,115.15,5429843
6/24/2021 16:00:00,115.15,115.28,115.08,115.13,3631724
6/25/2021 16:00:00,115.21,115.25,114.69,114.89,6716861
6/28/2021 16:00:00,115.11,115.36,115.1,115.25,4968856
6/29/2021 16:00:00,115.1,115.32,115.09,115.31,3373184
6/30/2021 16:00:00,115.48,115.66,115.46,115.49,6572875
7/1/2021 16:00:00,115.38,115.45,115.17,115.33,11966217
7/2/2021 16:00:00,115.47,115.75,115.44,115.75,5071881
7/6/2021 16:00:00,115.89,116.44,115.89,116.36,9095292
7/7/2021 16:00:00,116.58,116.91,116.47,116.7,7456447
7/8/2021 16:00:00,116.92,117.19,116.82,117,7367979
7/9/2021 16:00:00,116.52,116.54,116.4,116.41,5531190
7/12/2021 16:00:00,116.51,116.56,116.26,116.35,3867702
7/13/2021 16:00:00,116.41,116.53,115.89,115.99,6926475
7/14/2021 16:00:00,116.31,116.52,116.21,116.49,6029153
7/15/2021 16:00:00,116.79,117.04,116.53,116.98,5704529
7/16/2021 16:00:00,116.67,116.98,116.66,116.96,3577861
7/19/2021 16:00:00,117.74,118.11,117.68,117.96,20557530
7/20/2021 16:00:00,118.47,118.52,117.71,117.81,8728991
7/21/2021 16:00:00,117.33,117.41,117.02,117.13,7438310
7/22/2021 16:00:00,117.13,117.64,117.12,117.4,6363507
7/23/2021 16:00:00,116.98,117.25,116.97,117.22,6804597
7/26/2021 16:00:00,117.4,117.42,117.12,117.14,6179619
7/27/2021 16:00:00,117.62,117.71,117.51,117.64,8621186
7/28/2021 16:00:00,117.42,117.75,117.26,117.74,11533484
7/29/2021 16:00:00,117.31,117.53,117.28,117.38,6203823
7/30/2021 16:00:00,117.58,117.78,117.57,117.71,5656386
8/2/2021 16:00:00,117.82,118.38,117.71,118.15,19495776
8/3/2021 16:00:00,118.18,118.37,118.12,118.18,6627309
8/4/2021 16:00:00,118.53,118.63,117.78,118.15,7545049
8/5/2021 16:00:00,117.9,117.96,117.64,117.72,5164636
8/6/2021 16:00:00,117.14,117.25,117,117.03,7807589
8/9/2021 16:00:00,117.2,117.31,116.78,116.78,10842533
8/10/2021 16:00:00,116.87,116.88,116.55,116.56,7192420
8/11/2021 16:00:00,116.64,116.99,116.44,116.69,7254257
8/12/2021 16:00:00,116.57,116.7,116.43,116.57,6932215
8/13/2021 16:00:00,116.75,117.24,116.73,117.24,6896465
8/16/2021 16:00:00,117.55,117.82,117.5,117.5,6928097
8/17/2021 16:00:00,117.48,117.7,117.42,117.44,7785495
8/18/2021 16:00:00,117.39,117.49,117.13,117.38,7025808
8/19/2021 16:00:00,117.63,117.72,117.53,117.64,6242714
8/20/2021 16:00:00,117.64,117.71,117.41,117.53,6510301
8/23/2021 16:00:00,117.5,117.58,117.4,117.56,3958480
8/24/2021 16:00:00,117.41,117.51,117.21,117.24,3649651
8/25/2021 16:00:00,117.2,117.24,116.72,116.78,5874659
8/26/2021 16:00:00,116.72,116.83,116.59,116.78,6850643
8/27/2021 16:00:00,116.78,117.16,116.63,117.16,6360684
8/30/2021 16:00:00,117.14,117.4,117.1,117.39,6546248
8/31/2021 16:00:00,117.33,117.49,117.12,117.17,7418428
9/1/2021 16:00:00,117.25,117.29,117.04,117.14,11908628
9/2/2021 16:00:00,117.27,117.28,117.14,117.28,2976276
9/3/2021 16:00:00,117.01,117.05,116.88,117,4988870
9/7/2021 16:00:00,116.59,116.68,116.44,116.54,7098564
9/8/2021 16:00:00,116.7,116.94,116.63,116.86,6046209
9/9/2021 16:00:00,116.91,117.32,116.81,117.19,7009653
9/10/2021 16:00:00,116.93,117.03,116.71,116.82,8147133
9/13/2021 16:00:00,116.93,117.06,116.91,116.96,4269332
9/14/2021 16:00:00,117.16,117.52,117.1,117.4,6991031
9/15/2021 16:00:00,117.33,117.35,117,117.2,5108919
9/16/2021 16:00:00,116.79,117.01,116.68,116.83,5682695
9/17/2021 16:00:00,116.54,116.57,116.38,116.49,7611738
9/20/2021 16:00:00,116.91,117.21,116.82,117.08,8781617
9/21/2021 16:00:00,117.12,117.15,116.94,117.01,4867948
9/22/2021 16:00:00,117.01,117.22,116.79,117.12,10966436
9/23/2021 16:00:00,116.58,116.61,116.06,116.06,10650128
9/24/2021 16:00:00,115.9,115.91,115.64,115.71,10528001
9/27/2021 16:00:00,115.4,115.6,115.37,115.4,6742092
9/28/2021 16:00:00,114.98,115.22,114.73,114.96,10295459
9/29/2021 16:00:00,115.2,115.36,114.87,115.08,8363964
9/30/2021 16:00:00,114.97,115.26,114.92,115.22,7307937
10/1/2021 16:00:00,115.36,115.66,115.26,115.61,19830112
10/4/2021 16:00:00,115.41,115.67,115.26,115.47,7691837
10/5/2021 16:00:00,115.29,115.32,114.99,115.11,6861931
10/6/2021 16:00:00,115.15,115.26,115.05,115.14,7473541
10/7/2021 16:00:00,114.88,114.91,114.67,114.68,8160204
10/8/2021 16:00:00,114.62,114.62,114.3,114.43,9455115
10/11/2021 16:00:00,114.23,114.32,114.13,114.15,2261278
10/12/2021 16:00:00,114.35,114.71,114.28,114.67,7938421
10/13/2021 16:00:00,114.74,115.05,114.68,114.89,11662372
10/14/2021 16:00:00,115.02,115.21,114.9,115.16,9518151
10/15/2021 16:00:00,114.74,114.77,114.53,114.59,8689690
10/18/2021 16:00:00,114.25,114.52,114.07,114.43,8703263
10/19/2021 16:00:00,114.27,114.32,114,114.02,7445439
10/20/2021 16:00:00,114.02,114.21,113.94,113.97,6229997
10/21/2021 16:00:00,113.9,113.95,113.63,113.67,7104090
10/22/2021 16:00:00,113.78,114.05,113.67,113.96,10204559
10/25/2021 16:00:00,113.98,114.22,113.98,114.1,4835094
10/26/2021 16:00:00,114.12,114.24,113.9,114.24,5603077
10/27/2021 16:00:00,114.64,115.06,114.32,114.88,16140262
10/28/2021 16:00:00,114.76,114.91,114.46,114.58,9940418
10/29/2021 16:00:00,114.27,114.86,114.19,114.63,11254318
11/1/2021 16:00:00,114.22,114.63,114.19,114.54,14479007
11/2/2021 16:00:00,114.67,114.96,114.66,114.82,12191079
11/3/2021 16:00:00,114.84,114.88,114.27,114.46,17031092
11/4/2021 16:00:00,114.66,115.17,114.66,115.08,12665429
11/5/2021 16:00:00,115.34,115.81,115.22,115.71,12955126
11/8/2021 16:00:00,115.52,115.52,115.16,115.21,7404312
11/9/2021 16:00:00,115.7,115.98,115.65,115.74,12345442
11/10/2021 16:00:00,115.54,115.57,114.54,114.75,19425106
11/11/2021 16:00:00,114.75,114.8,114.38,114.38,3746050
11/12/2021 16:00:00,114.8,114.94,114.52,114.62,10613441
11/15/2021 16:00:00,114.55,114.58,114.13,114.17,8021394
11/16/2021 16:00:00,114.18,114.4,114.05,114.07,6573729
11/17/2021 16:00:00,114.07,114.49,114.05,114.48,10006203
11/18/2021 16:00:00,114.31,114.58,114.29,114.55,10183373
11/19/2021 16:00:00,114.92,115.11,114.79,114.86,10731615
11/22/2021 16:00:00,114.33,114.44,113.95,114.02,10876186
11/23/2021 16:00:00,113.82,113.88,113.55,113.55,11543695
11/24/2021 16:00:00,113.57,113.92,113.5,113.9,8322907
11/26/2021 13:00:00,114.98,115.39,114.92,115.37,13878532
11/29/2021 16:00:00,114.69,115.2,114.66,115.11,13908211
11/30/2021 16:00:00,115.82,116.15,115.22,115.8,19416785
12/1/2021 16:00:00,115.3,115.93,115.16,115.93,24991559
12/2/2021 16:00:00,115.9,115.95,115.41,115.68,11448862
12/3/2021 16:00:00,115.49,116.64,115.39,116.36,19790959
12/6/2021 16:00:00,116.19,116.28,115.65,115.78,9863270
12/7/2021 16:00:00,115.46,115.7,115.26,115.34,7678396
12/8/2021 16:00:00,115.17,115.2,114.82,114.97,11126597
12/9/2021 16:00:00,115.25,115.44,115.1,115.26,9198395
12/10/2021 16:00:00,115.44,115.66,115.28,115.34,5051553
12/13/2021 16:00:00,115.63,115.99,115.61,115.89,5706947
12/14/2021 16:00:00,115.65,115.81,115.43,115.69,4749517
12/15/2021 16:00:00,115.41,115.73,115.28,115.52,8428019
12/16/2021 16:00:00,115.58,115.91,115.56,115.75,9085402
12/17/2021 16:00:00,116.12,116.34,115.94,116.01,7933070
12/20/2021 16:00:00,116.2,116.35,115.88,115.91,13772094
12/21/2021 16:00:00,115.49,115.54,115.23,115.45,7672779
12/22/2021 16:00:00,115.63,115.64,115.34,115.56,5538181
12/23/2021 16:00:00,115.48,115.49,115.18,115.32,7209701
12/27/2021 16:00:00,115.28,115.42,115.25,115.36,3472284
12/28/2021 16:00:00,115.55,115.58,115.28,115.34,8314510
12/29/2021 16:00:00,114.97,115.07,114.67,114.75,11879908
12/30/2021 16:00:00,114.98,115.14,114.79,115.13,10296001
12/31/2021 16:00:00,115.16,115.31,115,115,7584498
1/3/2022 16:00:00,114.37,114.41,113.93,113.93,27744658
1/4/2022 16:00:00,113.67,113.89,113.58,113.87,15911819
1/5/2022 16:00:00,113.89,113.9,113.31,113.39,13715713
1/6/2022 16:00:00,113.13,113.21,112.98,113.11,10957421
1/7/2022 16:00:00,112.96,113,112.47,112.74,13318194
1/10/2022 16:00:00,112.45,112.75,112.38,112.71,8430717
1/11/2022 16:00:00,112.66,112.99,112.56,112.98,8086509
1/12/2022 16:00:00,113.17,113.43,112.98,113,7996516
1/13/2022 16:00:00,113.07,113.4,112.98,113.36,8431067
1/14/2022 16:00:00,113.07,113.09,112.55,112.58,10595678
1/18/2022 16:00:00,112.1,112.2,111.69,111.73,11594141
1/19/2022 16:00:00,111.91,112.22,111.84,112,10349728
1/20/2022 16:00:00,112.18,112.24,112.03,112.24,8297375
1/21/2022 16:00:00,112.87,113.05,112.65,112.89,13250059
1/24/2022 16:00:00,113.24,113.29,112.77,112.79,22377388
1/25/2022 16:00:00,112.89,113.09,112.57,112.64,13533984
1/26/2022 16:00:00,112.66,112.76,111.84,111.84,12694733
1/27/2022 16:00:00,112.11,112.52,112.09,112.31,11609494
1/28/2022 16:00:00,112.15,112.66,112.12,112.57,6713486
1/31/2022 16:00:00,112.36,112.65,112.29,112.57,8258562
2/1/2022 16:00:00,112.5,112.54,112.13,112.31,16338723
2/2/2022 16:00:00,112.4,112.81,112.4,112.54,5997130
2/3/2022 16:00:00,112.04,112.16,111.92,112.06,8032554
2/4/2022 16:00:00,111.42,111.45,111.09,111.2,8616554
2/7/2022 16:00:00,111.23,111.35,111.09,111.23,10294742
2/8/2022 16:00:00,110.93,110.99,110.81,110.87,8111521
2/9/2022 16:00:00,111.13,111.37,110.98,111.02,10113533
2/10/2022 16:00:00,110.61,110.68,109.96,110,16633869
2/11/2022 16:00:00,110.47,111.23,109.92,111.14,18315575
2/14/2022 16:00:00,110.54,110.83,110.21,110.37,11090025
2/15/2022 16:00:00,110.05,110.24,109.96,110.04,8490464
2/16/2022 16:00:00,110.32,110.34,109.94,110.27,9007650
2/17/2022 16:00:00,110.53,110.9,110.52,110.86,8749505
2/18/2022 16:00:00,111.04,111.23,110.97,111.22,8486765
2/22/2022 16:00:00,110.97,111.22,110.84,111.21,8392502
2/23/2022 16:00:00,110.8,110.9,110.51,110.63,7941866
2/24/2022 16:00:00,111.52,111.55,110.73,110.89,19162076
2/25/2022 16:00:00,110.72,110.88,110.48,110.86,8101899
2/28/2022 16:00:00,111.62,112.14,111.58,112.12,12291797
3/1/2022 16:00:00,112.6,113.49,112.55,113.11,28285721
3/2/2022 16:00:00,112.46,112.56,111.39,111.41,12303859
3/3/2022 16:00:00,111.69,112.1,111.49,111.89,12247433
3/4/2022 16:00:00,112.88,113.3,112.77,113,20102298
3/7/2022 16:00:00,112.47,113.08,112.44,112.52,13633207
3/8/2022 16:00:00,111.87,112.07,111.65,111.79,10819364
3/9/2022 16:00:00,111.33,111.43,110.98,111.1,7932293
3/10/2022 16:00:00,110.72,110.83,110.36,110.59,11100080
3/11/2022 16:00:00,110.47,110.7,110.35,110.56,5567585
3/14/2022 16:00:00,109.67,109.74,109.16,109.16,8622452
3/15/2022 16:00:00,109.74,109.8,109.03,109.11,9294415
3/16/2022 16:00:00,109,109.12,108.25,108.96,12847338
3/17/2022 16:00:00,109.03,109.24,108.55,108.75,7215919
3/18/2022 16:00:00,108.93,109.22,108.93,109.07,7509184
3/21/2022 16:00:00,108.28,108.45,107.57,107.65,11003623
3/22/2022 16:00:00,107.2,107.24,106.97,107.06,7710542
3/23/2022 16:00:00,107.32,107.78,107.09,107.78,11222703
3/24/2022 16:00:00,107.15,107.5,107.11,107.18,11112424
3/25/2022 16:00:00,106.69,106.7,105.97,106.08,9055632
3/28/2022 16:00:00,106.25,106.7,106.12,106.32,12858522
3/29/2022 16:00:00,106.58,106.98,106.35,106.85,7539944
3/30/2022 16:00:00,106.63,107.3,106.56,107.27,6430112
3/31/2022 16:00:00,107.43,107.62,107.27,107.47,9147177
4/1/2022 16:00:00,106.31,107.01,106.2,106.65,10237026
4/4/2022 16:00:00,106.76,106.78,106.38,106.58,7372066
4/5/2022 16:00:00,106.27,106.29,105.2,105.31,9675572
4/6/2022 16:00:00,104.65,105.32,104.65,104.94,9054356
4/7/2022 16:00:00,104.68,104.97,104.46,104.68,5518941
4/8/2022 16:00:00,104.08,104.42,104,104.15,8091848
4/11/2022 16:00:00,103.78,103.9,103.52,103.65,7356350
4/12/2022 16:00:00,104.19,104.59,104.03,104.15,12211017
4/13/2022 16:00:00,104.44,104.91,104.31,104.38,6346090
4/14/2022 16:00:00,104.23,104.27,103.32,103.44,6158698
4/18/2022 16:00:00,103.53,103.55,103.11,103.14,4591539
4/19/2022 16:00:00,102.74,102.93,102.39,102.46,7004936
4/20/2022 16:00:00,102.88,103.42,102.76,103.26,7479322
4/21/2022 16:00:00,102.97,102.98,102.27,102.69,9137476
4/22/2022 16:00:00,102.43,103.02,102.38,102.74,5451645
4/25/2022 16:00:00,103.55,103.98,103.34,103.4,8617430
4/26/2022 16:00:00,104.1,104.27,103.76,104.09,9575391
4/27/2022 16:00:00,104.03,104.13,103.46,103.51,7908948
4/28/2022 16:00:00,103.16,103.39,102.96,103.36,6943626
4/29/2022 16:00:00,102.6,103.21,102.55,102.81,10012545
5/2/2022 16:00:00,102.15,102.22,101.82,101.92,11326980
5/3/2022 16:00:00,102.52,102.6,102.02,102.04,8129054
5/4/2022 16:00:00,102,102.78,101.81,102.7,11934816
5/5/2022 16:00:00,101.89,102.03,101.15,101.67,11675656
5/6/2022 16:00:00,101.15,101.61,100.99,101.09,12538483
5/9/2022 16:00:00,101.14,101.89,101.09,101.84,7301184
5/10/2022 16:00:00,102.31,102.58,102.12,102.18,8054607
5/11/2022 16:00:00,101.93,102.85,101.79,102.81,7168081
5/12/2022 16:00:00,103.12,103.57,103.01,103.15,8132398
5/13/2022 16:00:00,102.87,102.94,102.55,102.61,6016939
5/16/2022 16:00:00,102.98,103.33,102.87,103.04,3315594
5/17/2022 16:00:00,102.35,102.65,102.23,102.26,4286767
5/18/2022 16:00:00,102.26,103.1,102.19,102.99,4465536
5/19/2022 16:00:00,103.9,103.93,103.28,103.36,5137634
5/20/2022 16:00:00,103.3,103.99,103.27,103.84,5908822
5/23/2022 16:00:00,103.57,103.77,103.2,103.21,5720619
5/24/2022 16:00:00,103.74,104.47,103.71,104.1,6786630
5/25/2022 16:00:00,104.47,104.47,104.07,104.31,4274490
5/26/2022 16:00:00,104.37,104.41,103.88,104.26,3478872
5/27/2022 16:00:00,104.45,104.59,104.22,104.41,2508247
5/31/2022 16:00:00,103.62,103.63,103.15,103.32,6773169
6/1/2022 16:00:00,103.27,103.37,102.42,102.61,5555956
6/2/2022 16:00:00,102.91,102.92,102.52,102.76,3014275
6/3/2022 16:00:00,102.36,102.65,102.33,102.56,2687752
6/6/2022 16:00:00,102.31,102.41,101.73,101.79,4800608
6/7/2022 16:00:00,102.06,102.43,102.04,102.2,3229975
6/8/2022 16:00:00,102.01,102.17,101.81,101.82,2917888
6/9/2022 16:00:00,101.69,101.94,101.51,101.73,4178574
6/10/2022 16:00:00,101.21,101.31,100.6,100.73,4443384
6/13/2022 16:00:00,99.66,99.8,98.42,98.94,9200783
6/14/2022 16:00:00,99.16,99.3,97.99,98.15,7829774
6/15/2022 16:00:00,98.95,99.56,98.4,99.52,10256225
6/16/2022 16:00:00,98.55,100.22,98.43,100.17,9168800
6/17/2022 16:00:00,100.26,100.46,99.55,100.2,7029837
6/21/2022 16:00:00,99.66,99.95,99.55,99.68,10342133
6/22/2022 16:00:00,100.84,101.12,100.71,100.94,9501917
6/23/2022 16:00:00,101.56,102.17,101.4,101.51,9247185
6/24/2022 16:00:00,101.38,101.76,101.07,101.15,5127019
6/27/2022 16:00:00,100.57,101.02,100.45,100.58,5439411
6/28/2022 16:00:00,100.47,100.74,100.33,100.71,3763301
6/29/2022 16:00:00,100.88,101.52,100.79,101.52,3559628
6/30/2022 16:00:00,102.1,102.54,102.01,102.3,5409539
7/1/2022 16:00:00,103.12,103.97,102.98,103.24,63222909
7/5/2022 16:00:00,103.75,104.02,103.44,103.62,6651364
7/6/2022 16:00:00,104,104.01,102.72,102.74,4754749
7/7/2022 16:00:00,102.77,102.77,102.03,102.11,4058159
7/8/2022 16:00:00,101.83,101.84,101.37,101.49,3664901
7/11/2022 16:00:00,102.03,102.46,101.98,102.29,2765728
7/12/2022 16:00:00,102.83,103.03,102.45,102.53,3669155
7/13/2022 16:00:00,101.91,103.05,101.78,102.97,6809436
7/14/2022 16:00:00,102.2,102.64,101.93,102.4,5370365
7/15/2022 16:00:00,102.47,102.99,102.44,102.75,3833968
7/18/2022 16:00:00,102.42,102.6,102.03,102.45,3150744
7/19/2022 16:00:00,102.32,102.41,101.88,101.98,2996099
7/20/2022 16:00:00,102.48,102.49,101.8,101.88,53057458
7/21/2022 16:00:00,102.29,103.04,102.19,103.04,5344313
7/22/2022 16:00:00,104,104.46,103.82,104.22,7747077
7/25/2022 16:00:00,103.58,103.9,103.55,103.85,2994530
7/26/2022 16:00:00,104.55,104.7,103.85,103.89,4736256
7/27/2022 16:00:00,104.14,104.61,104.02,104.1,7475304
7/28/2022 16:00:00,105.1,105.32,104.75,105.13,5768201
7/29/2022 16:00:00,104.92,105.58,104.81,105.17,5961106
8/1/2022 16:00:00,105.29,105.67,105.13,105.6,9672404
8/2/2022 16:00:00,105.56,105.75,104.07,104.14,9269682
8/3/2022 16:00:00,103.98,104.58,103.43,104.57,7829524
8/4/2022 16:00:00,104.68,105.13,104.53,105.1,9873247
8/5/2022 16:00:00,103.73,103.77,103.35,103.58,10047167
8/8/2022 16:00:00,104,104.24,103.91,104.19,6681347
8/9/2022 16:00:00,103.9,104.08,103.78,103.88,3814754
8/10/2022 16:00:00,104.35,104.71,103.93,103.94,7260376
8/11/2022 16:00:00,104.18,104.29,103.14,103.25,8309720
8/12/2022 16:00:00,103.65,103.7,103.32,103.66,4128621
8/15/2022 16:00:00,104.17,104.33,103.95,103.99,3441062
8/16/2022 16:00:00,103.79,103.91,103.39,103.87,3241813
8/17/2022 16:00:00,103.31,103.36,102.96,103.17,6366714
8/18/2022 16:00:00,103.45,103.73,103.28,103.37,3709246
8/19/2022 16:00:00,102.62,102.69,102.36,102.48,6678038
8/22/2022 16:00:00,102.4,102.45,101.98,102.03,4125859
8/23/2022 16:00:00,101.86,102.49,101.71,101.78,7754962
8/24/2022 16:00:00,101.54,101.64,101.29,101.44,3504616
8/25/2022 16:00:00,101.52,102.13,101.39,102.09,6645347
8/26/2022 16:00:00,101.86,102.23,101.62,101.97,5535934
8/29/2022 16:00:00,101.58,101.58,101.25,101.39,4416992
8/30/2022 16:00:00,101.39,101.72,101.02,101.36,4474194
8/31/2022 16:00:00,101.21,101.44,100.77,100.94,5797640
9/1/2022 16:00:00,100.09,100.31,99.73,99.96,10324195
9/2/2022 16:00:00,100.36,100.79,100.22,100.52,5741927
9/6/2022 16:00:00,99.91,99.94,99.35,99.4,6769381
9/7/2022 16:00:00,99.79,100.17,99.74,100.05,7169671
9/8/2022 16:00:00,100.04,100.26,99.68,99.68,5773615
