Date,Open,High,Low,Close,Volume
1/4/2021 16:00:00,331.86,331.86,331.86,331.86,0
1/5/2021 16:00:00,331.19,331.19,331.19,331.19,0
1/6/2021 16:00:00,329.65,329.65,329.65,329.65,0
1/7/2021 16:00:00,329.05,329.05,329.05,329.05,0
1/8/2021 16:00:00,328.33,328.33,328.33,328.33,0
1/13/2021 16:00:00,327.77,328.6,327.7,328.6,0
1/14/2021 16:00:00,328.11,328.11,328.11,328.11,0
1/15/2021 16:00:00,328.83,328.83,328.83,328.83,0
1/19/2021 16:00:00,329.02,329.02,329.02,329.02,0
1/20/2021 16:00:00,329.1,329.1,329.1,329.1,0
1/22/2021 16:00:00,328.91,329.25,328.91,329.25,0
1/25/2021 16:00:00,330.08,330.08,330.08,330.08,0
1/26/2021 16:00:00,330.08,330.08,330.08,330.08,0
1/27/2021 16:00:00,330.45,330.45,330.45,330.45,0
1/29/2021 16:00:00,329.78,329.78,329.25,329.25,0
2/1/2021 16:00:00,329.63,329.63,329.63,329.63,0
2/4/2021 16:00:00,329.03,329.03,328.69,328.69,0
2/5/2021 16:00:00,328.43,328.43,328.43,328.43,0
2/10/2021 16:00:00,328.43,329,328.43,329,0
2/11/2021 16:00:00,328.85,328.85,328.85,328.85,0
2/12/2021 16:00:00,328.1,328.1,328.1,328.1,0
2/16/2021 16:00:00,326.26,326.26,326.26,326.26,0
2/17/2021 16:00:00,326.18,326.18,326.18,326.18,0
2/18/2021 16:00:00,326.45,326.45,326.45,326.45,0
2/19/2021 16:00:00,325.47,325.47,325.47,325.47,0
2/22/2021 16:00:00,325.17,325.17,325.17,325.17,0
2/23/2021 16:00:00,325.4,325.4,325.4,325.4,0
2/24/2021 16:00:00,324.76,324.76,324.76,324.76,0
2/25/2021 16:00:00,318.56,321.19,318.56,321.19,0
2/26/2021 16:00:00,321.53,321.53,321.53,321.53,0
3/1/2021 16:00:00,322.67,322.67,322.67,322.67,0
3/2/2021 16:00:00,323.54,323.54,323.54,323.54,0
3/3/2021 16:00:00,322.33,322.33,322.33,322.33,0
3/4/2021 16:00:00,320.74,320.74,320.74,320.74,0
3/5/2021 16:00:00,320.63,320.63,320.63,320.63,0
3/8/2021 16:00:00,319.49,319.49,319.49,319.49,0
3/9/2021 16:00:00,320.51,320.51,320.51,320.51,0
3/10/2021 16:00:00,321.08,321.08,321.08,321.08,0
3/11/2021 16:00:00,321.27,321.27,321.27,321.27,0
3/15/2021 16:00:00,319.27,319.68,319.27,319.68,0
3/16/2021 16:00:00,319.68,319.68,319.68,319.68,0
3/17/2021 16:00:00,320.03,320.03,320.03,320.03,0
3/18/2021 16:00:00,318.02,318.02,318.02,318.02,0
3/19/2021 16:00:00,317.91,317.91,317.91,317.91,0
3/22/2021 16:00:00,318.7,318.7,318.7,318.7,0
3/23/2021 16:00:00,319.61,319.61,319.61,319.61,0
3/24/2021 16:00:00,320.03,320.03,320.03,320.03,0
3/26/2021 16:00:00,320.14,320.14,319.23,319.23,0
3/29/2021 16:00:00,318.25,318.25,318.25,318.25,0
3/31/2021 16:00:00,317.83,317.83,317.23,317.23,0
4/1/2021 16:00:00,318.4,318.4,318.4,318.4,0
4/5/2021 16:00:00,317.64,317.64,317.64,317.64,0
4/7/2021 16:00:00,319.04,319.39,319.04,319.39,0
4/8/2021 16:00:00,319.8,319.8,319.8,319.8,0
4/9/2021 16:00:00,319.16,319.16,319.16,319.16,0
4/12/2021 16:00:00,318.89,318.89,318.89,318.89,0
4/14/2021 16:00:00,319.99,319.99,319.61,319.61,0
4/15/2021 16:00:00,321.39,321.39,321.39,321.39,0
4/16/2021 16:00:00,320.71,320.71,320.71,320.71,0
4/19/2021 16:00:00,320.37,320.37,320.37,320.37,0
4/21/2021 16:00:00,321.17,321.17,321.09,321.09,0
4/22/2021 16:00:00,321.13,321.13,321.13,321.13,0
4/23/2021 16:00:00,320.87,320.87,320.87,320.87,0
4/26/2021 16:00:00,320.71,320.71,320.71,320.71,0
4/28/2021 16:00:00,319.88,320.03,319.88,320.03,0
4/29/2021 16:00:00,319.77,319.77,319.77,319.77,0
4/30/2021 16:00:00,319.88,319.88,319.88,319.88,0
5/3/2021 16:00:00,320.6,320.6,320.6,320.6,0
5/4/2021 16:00:00,320.83,320.83,320.83,320.83,0
5/5/2021 16:00:00,321.13,321.13,321.13,321.13,0
5/6/2021 16:00:00,321.44,321.44,321.44,321.44,0
5/10/2021 16:00:00,321.62,321.62,321.28,321.28,0
5/12/2021 16:00:00,320.91,320.91,319.62,319.62,0
5/13/2021 16:00:00,320.26,320.26,320.26,320.26,0
5/14/2021 16:00:00,320.79,320.79,320.79,320.79,0
5/19/2021 16:00:00,320.64,320.76,319.89,319.89,0
5/20/2021 16:00:00,320.98,320.98,320.98,320.98,0
5/21/2021 16:00:00,320.87,320.87,320.87,320.87,0
5/24/2021 16:00:00,321.32,321.32,321.32,321.32,0
5/25/2021 16:00:00,322.16,322.16,322.16,322.16,0
5/26/2021 16:00:00,322.01,322.01,322.01,322.01,0
5/27/2021 16:00:00,321.48,321.48,321.48,321.48,0
5/28/2021 16:00:00,321.86,321.86,321.86,321.86,0
6/1/2021 16:00:00,321.51,321.51,321.51,321.51,0
6/2/2021 16:00:00,321.86,321.86,321.86,321.86,0
6/3/2021 16:00:00,321.02,321.02,321.02,321.02,0
6/4/2021 16:00:00,322.51,322.51,322.51,322.51,0
6/7/2021 16:00:00,322.28,322.28,322.28,322.28,0
6/8/2021 16:00:00,323.12,323.12,323.12,323.12,0
6/9/2021 16:00:00,323.88,323.88,323.88,323.88,0
6/10/2021 16:00:00,324.3,324.3,324.3,324.3,0
6/11/2021 16:00:00,324.07,324.07,324.07,324.07,0
6/14/2021 16:00:00,323.27,323.27,323.27,323.27,0
6/15/2021 16:00:00,323.31,323.31,323.31,323.31,0
6/16/2021 16:00:00,321.4,321.4,321.4,321.4,0
6/17/2021 16:00:00,322.05,322.05,322.05,322.05,0
6/18/2021 16:00:00,322.78,322.78,322.78,322.78,0
6/21/2021 16:00:00,322.51,322.51,322.51,322.51,0
6/22/2021 16:00:00,322.89,322.89,322.89,322.89,0
6/23/2021 16:00:00,322.47,322.47,322.47,322.47,0
6/24/2021 16:00:00,322.44,322.44,322.44,322.44,0
